period,Ygrowth,GCgrowth,Cgrowth,GIgrowth,Igrowth,wgrowth,N,pi,RB,TOP10Ishare,TOP10Wshare
2022-10-01,-0.023992149531233485,-0.018329798384981954,-0.02416099026516346,-0.036264206756216194,-0.0283694022432037,-0.01148501826935085,0.04414122352936012,0.01649319858954399,-0.0012013792097489186,NaN,NaN
2023-01-01,-0.005810095393947356,-0.023124075506481444,2.575921241047335e-4,-0.022418886892280974,-7.32901431200946e-4,-0.003154302453543384,0.06024456399259481,0.01792818287789142,9.561225931356944e-4,0.08142637997735491,0.01464087642943368
2023-04-01,0.0034447651254473693,0.003097131829788981,0.0053641626336781495,6.375232716160618e-4,-0.0014055544878121848,0.0019242416651117753,0.06509698210474468,0.0064328912338899955,0.0027722764392895437,NaN,NaN
2023-07-01,-0.014070516792481134,-0.002630982120480195,-0.018150837703649968,0.017518713485653172,-0.020862447360981282,-0.007773632285909177,0.05962930455578164,0.004243870038274514,0.0038099302854433916,NaN,NaN
2023-10-01,-0.01612494035443398,7.80540023007194e-4,-0.016705341009957207,-0.00461682791414428,-0.03688875136352185,4.654109105058199e-4,0.043921512741479596,0.008015107672391756,0.004260814900828003,NaN,NaN
2024-01-01,0.0048992274416512,-0.012883564971635463,0.01156091281906494,0.023261268730058873,0.0034908785444969486,0.01854465059325076,0.05539796939448305,-0.0011059978041232568,0.0041753395402510775,0.08142637997735491,0.01600886569885851
2024-04-01,3.8535704798184963e-4,0.017650584194351938,-1.508811896161139e-4,0.02609987406802319,-0.02417382665780463,-6.420301919884577e-4,0.05848145989398024,8.402092030608075e-4,0.003893314900828007,NaN,NaN
2024-07-01,-0.0035213628242268475,0.0036628125756308265,-0.004699457414790131,-0.019775161004195383,-0.0066708019858738605,2.0249894341443616e-4,0.05297861480777932,-1.0011201975992055e-4,0.003264192523205628,NaN,NaN
2024-10-01,-0.006917314510589711,-0.007371307929724634,-0.008053928037038714,0.01889844365378626,-0.007935588801224443,-0.01227105864468388,0.05062097721994352,0.0029998089350437938,0.001863510705023808,NaN,NaN
2025-01-01,0.013922535046839636,0.009441857139040211,0.015221097144105501,0.039648011982297976,0.010525944776730104,0.016033596177834435,0.05721060849579285,4.967973498817089e-4,NaN,NaN,NaN
2025-04-01,-0.005353961443898291,0.0011554445460795109,-0.005213632107731924,-0.02282802593789721,-0.011526457567768463,0.0029779726604016008,0.05482228490047003,0.004721833646940324,NaN,NaN,NaN
2025-07-01,0.0026855522070600496,0.008277836723739485,-7.090833816071002e-4,0.005695346414288175,0.004720891404018017,0.007010677226741573,0.06155369984138481,0.00206085927782638,NaN,NaN,NaN
